id,個案研判日,個案公佈日,縣市別,區域,新增確診人數,累計確診人數
13639,2022-11-26,2022-11-26,台北市,萬華區,71,62884
13640,2022-11-26,2022-11-26,台北市,松山區,71,58875
13641,2022-11-26,2022-11-26,台北市,南港區,63,42136
13642,2022-11-26,2022-11-26,台北市,中正區,62,41101
13643,2022-11-26,2022-11-26,台北市,大同區,52,40552
13986,2022-11-25,2022-11-25,台北市,全區,1126,824167
13987,2022-11-25,2022-11-25,台北市,內湖區,133,93286
13988,2022-11-25,2022-11-25,台北市,文山區,134,89432
13989,2022-11-25,2022-11-25,台北市,士林區,144,87191
13990,2022-11-25,2022-11-25,台北市,北投區,103,81349
13991,2022-11-25,2022-11-25,台北市,大安區,136,77288
13992,2022-11-25,2022-11-25,台北市,中山區,112,76649
13993,2022-11-25,2022-11-25,台北市,信義區,79,73743
13994,2022-11-25,2022-11-25,台北市,萬華區,58,62813
13995,2022-11-25,2022-11-25,台北市,松山區,80,58804
13996,2022-11-25,2022-11-25,台北市,南港區,42,42073
13997,2022-11-25,2022-11-25,台北市,中正區,60,41039
13998,2022-11-25,2022-11-25,台北市,大同區,45,40500
14356,2022-11-24,2022-11-24,台北市,全區,1226,823041
14357,2022-11-24,2022-11-24,台北市,內湖區,151,93153
14358,2022-11-24,2022-11-24,台北市,文山區,136,89298
14359,2022-11-24,2022-11-24,台北市,士林區,131,87047
14360,2022-11-24,2022-11-24,台北市,北投區,100,81246
14361,2022-11-24,2022-11-24,台北市,大安區,132,77152
14362,2022-11-24,2022-11-24,台北市,中山區,116,76537
14363,2022-11-24,2022-11-24,台北市,信義區,114,73664
14364,2022-11-24,2022-11-24,台北市,萬華區,66,62755
14365,2022-11-24,2022-11-24,台北市,松山區,88,58724
14366,2022-11-24,2022-11-24,台北市,南港區,68,42031
14367,2022-11-24,2022-11-24,台北市,中正區,75,40979
14368,2022-11-24,2022-11-24,台北市,大同區,49,40455
14725,2022-11-23,2022-11-23,台北市,全區,1373,821815
14726,2022-11-23,2022-11-23,台北市,內湖區,166,93002
14727,2022-11-23,2022-11-23,台北市,文山區,158,89162
14728,2022-11-23,2022-11-23,台北市,士林區,145,86916
14729,2022-11-23,2022-11-23,台北市,北投區,156,81146
14730,2022-11-23,2022-11-23,台北市,大安區,119,77020
14731,2022-11-23,2022-11-23,台北市,中山區,134,76421
14732,2022-11-23,2022-11-23,台北市,信義區,89,73550
14733,2022-11-23,2022-11-23,台北市,萬華區,87,62689
14734,2022-11-23,2022-11-23,台北市,松山區,99,58636
14735,2022-11-23,2022-11-23,台北市,南港區,74,41963
14736,2022-11-23,2022-11-23,台北市,中正區,78,40904
14737,2022-11-23,2022-11-23,台北市,大同區,68,40406
15096,2022-11-22,2022-11-22,台北市,全區,1512,820442
15097,2022-11-22,2022-11-22,台北市,內湖區,186,92836
15098,2022-11-22,2022-11-22,台北市,文山區,163,89004
15099,2022-11-22,2022-11-22,台北市,士林區,161,86771
15100,2022-11-22,2022-11-22,台北市,北投區,145,80990
15101,2022-11-22,2022-11-22,台北市,大安區,164,76901
15102,2022-11-22,2022-11-22,台北市,中山區,119,76287
15103,2022-11-22,2022-11-22,台北市,信義區,137,73461
15104,2022-11-22,2022-11-22,台北市,萬華區,71,62602
15105,2022-11-22,2022-11-22,台北市,松山區,133,58537
15106,2022-11-22,2022-11-22,台北市,南港區,70,41889
15107,2022-11-22,2022-11-22,台北市,中正區,79,40826
15108,2022-11-22,2022-11-22,台北市,大同區,84,40338
15468,2022-11-21,2022-11-21,台北市,全區,1491,818930
15469,2022-11-21,2022-11-21,台北市,內湖區,204,92650
15470,2022-11-21,2022-11-21,台北市,文山區,169,88841
15471,2022-11-21,2022-11-21,台北市,士林區,144,86610
15472,2022-11-21,2022-11-21,台北市,北投區,140,80845
15473,2022-11-21,2022-11-21,台北市,大安區,154,76737
15474,2022-11-21,2022-11-21,台北市,中山區,135,76168
15475,2022-11-21,2022-11-21,台北市,信義區,127,73324
15476,2022-11-21,2022-11-21,台北市,萬華區,81,62531
15477,2022-11-21,2022-11-21,台北市,松山區,141,58404
15478,2022-11-21,2022-11-21,台北市,南港區,73,41819
15479,2022-11-21,2022-11-21,台北市,中正區,78,40747
15480,2022-11-21,2022-11-21,台北市,大同區,45,40254
15847,2022-11-20,2022-11-20,台北市,全區,1034,817439
15848,2022-11-20,2022-11-20,台北市,內湖區,144,92446
15849,2022-11-20,2022-11-20,台北市,文山區,117,88672
15850,2022-11-20,2022-11-20,台北市,士林區,106,86466
15851,2022-11-20,2022-11-20,台北市,北投區,84,80705
15852,2022-11-20,2022-11-20,台北市,大安區,115,76583
15853,2022-11-20,2022-11-20,台北市,中山區,83,76033
15854,2022-11-20,2022-11-20,台北市,信義區,92,73197
15855,2022-11-20,2022-11-20,台北市,萬華區,66,62450
15856,2022-11-20,2022-11-20,台北市,松山區,61,58263
15857,2022-11-20,2022-11-20,台北市,南港區,37,41746
15858,2022-11-20,2022-11-20,台北市,中正區,64,40669
15859,2022-11-20,2022-11-20,台北市,大同區,65,40209
16211,2022-11-19,2022-11-19,台北市,全區,1453,816405
16212,2022-11-19,2022-11-19,台北市,內湖區,179,92302
16213,2022-11-19,2022-11-19,台北市,文山區,158,88555
16214,2022-11-19,2022-11-19,台北市,士林區,151,86360
16215,2022-11-19,2022-11-19,台北市,北投區,170,80621
16216,2022-11-19,2022-11-19,台北市,大安區,150,76468
16217,2022-11-19,2022-11-19,台北市,中山區,118,75950
16218,2022-11-19,2022-11-19,台北市,信義區,130,73105
16219,2022-11-19,2022-11-19,台北市,萬華區,70,62384
16220,2022-11-19,2022-11-19,台北市,松山區,113,58202
16221,2022-11-19,2022-11-19,台北市,南港區,69,41709
16222,2022-11-19,2022-11-19,台北市,中正區,84,40605
16223,2022-11-19,2022-11-19,台北市,大同區,61,40144
16584,2022-11-18,2022-11-18,台北市,全區,1417,814952
16585,2022-11-18,2022-11-18,台北市,內湖區,160,92123
16586,2022-11-18,2022-11-18,台北市,文山區,142,88397
16587,2022-11-18,2022-11-18,台北市,士林區,152,86209
16588,2022-11-18,2022-11-18,台北市,北投區,164,80451
16589,2022-11-18,2022-11-18,台北市,大安區,161,76318
16590,2022-11-18,2022-11-18,台北市,中山區,126,75832
16591,2022-11-18,2022-11-18,台北市,信義區,130,72975
16592,2022-11-18,2022-11-18,台北市,萬華區,81,62314
16593,2022-11-18,2022-11-18,台北市,松山區,100,58089
16594,2022-11-18,2022-11-18,台北市,南港區,70,41640
16595,2022-11-18,2022-11-18,台北市,中正區,77,40521
16596,2022-11-18,2022-11-18,台北市,大同區,54,40083
16955,2022-11-17,2022-11-17,台北市,全區,1533,813535
16956,2022-11-17,2022-11-17,台北市,內湖區,194,91963
16957,2022-11-17,2022-11-17,台北市,文山區,188,88255
16958,2022-11-17,2022-11-17,台北市,士林區,144,86057
16959,2022-11-17,2022-11-17,台北市,北投區,147,80287
16960,2022-11-17,2022-11-17,台北市,大安區,160,76157
16961,2022-11-17,2022-11-17,台北市,中山區,118,75706
16962,2022-11-17,2022-11-17,台北市,信義區,147,72845
16963,2022-11-17,2022-11-17,台北市,萬華區,80,62233
16964,2022-11-17,2022-11-17,台北市,松山區,97,57989
16965,2022-11-17,2022-11-17,台北市,南港區,88,41570
16966,2022-11-17,2022-11-17,台北市,中正區,96,40444
16967,2022-11-17,2022-11-17,台北市,大同區,74,40029
17326,2022-11-16,2022-11-16,台北市,全區,1731,812002
17327,2022-11-16,2022-11-16,台北市,內湖區,219,91769
17328,2022-11-16,2022-11-16,台北市,文山區,174,88067
17329,2022-11-16,2022-11-16,台北市,士林區,183,85913
17330,2022-11-16,2022-11-16,台北市,北投區,155,80140
17331,2022-11-16,2022-11-16,台北市,大安區,198,75997
17332,2022-11-16,2022-11-16,台北市,中山區,154,75588
17333,2022-11-16,2022-11-16,台北市,信義區,136,72698
17334,2022-11-16,2022-11-16,台北市,萬華區,119,62153
17335,2022-11-16,2022-11-16,台北市,松山區,113,57892
17336,2022-11-16,2022-11-16,台北市,南港區,96,41482
17337,2022-11-16,2022-11-16,台北市,中正區,100,40348
17338,2022-11-16,2022-11-16,台北市,大同區,84,39955
17705,2022-11-15,2022-11-15,台北市,全區,2039,810271
17706,2022-11-15,2022-11-15,台北市,內湖區,273,91550
17707,2022-11-15,2022-11-15,台北市,文山區,232,87893
17708,2022-11-15,2022-11-15,台北市,士林區,202,85730
17709,2022-11-15,2022-11-15,台北市,北投區,186,79985
17710,2022-11-15,2022-11-15,台北市,大安區,231,75799
17711,2022-11-15,2022-11-15,台北市,中山區,178,75434
17712,2022-11-15,2022-11-15,台北市,信義區,182,72562
17713,2022-11-15,2022-11-15,台北市,萬華區,107,62034
17714,2022-11-15,2022-11-15,台北市,松山區,169,57779
17715,2022-11-15,2022-11-15,台北市,南港區,89,41386
17716,2022-11-15,2022-11-15,台北市,中正區,99,40248
17717,2022-11-15,2022-11-15,台北市,大同區,91,39871
18085,2022-11-14,2022-11-14,台北市,全區,1613,808232
18086,2022-11-14,2022-11-14,台北市,內湖區,184,91277
18087,2022-11-14,2022-11-14,台北市,文山區,157,87661
18088,2022-11-14,2022-11-14,台北市,士林區,144,85528
18089,2022-11-14,2022-11-14,台北市,北投區,141,79799
18090,2022-11-14,2022-11-14,台北市,大安區,218,75568
18091,2022-11-14,2022-11-14,台北市,中山區,157,75256
18092,2022-11-14,2022-11-14,台北市,信義區,143,72380
18093,2022-11-14,2022-11-14,台北市,萬華區,87,61927
18094,2022-11-14,2022-11-14,台北市,松山區,113,57610
18095,2022-11-14,2022-11-14,台北市,南港區,82,41297
18096,2022-11-14,2022-11-14,台北市,中正區,112,40149
18097,2022-11-14,2022-11-14,台北市,大同區,75,39780
18465,2022-11-13,2022-11-13,台北市,全區,1266,806619
18466,2022-11-13,2022-11-13,台北市,內湖區,138,91093
18467,2022-11-13,2022-11-13,台北市,文山區,134,87504
18468,2022-11-13,2022-11-13,台北市,士林區,136,85384
18469,2022-11-13,2022-11-13,台北市,北投區,119,79658
18470,2022-11-13,2022-11-13,台北市,大安區,130,75350
18471,2022-11-13,2022-11-13,台北市,中山區,125,75099
18472,2022-11-13,2022-11-13,台北市,信義區,92,72237
18473,2022-11-13,2022-11-13,台北市,萬華區,91,61840
18474,2022-11-13,2022-11-13,台北市,松山區,114,57497
18475,2022-11-13,2022-11-13,台北市,南港區,90,41215
18476,2022-11-13,2022-11-13,台北市,中正區,48,40037
18477,2022-11-13,2022-11-13,台北市,大同區,49,39705
18834,2022-11-12,2022-11-12,台北市,全區,1505,805353
18835,2022-11-12,2022-11-12,台北市,內湖區,197,90955
18836,2022-11-12,2022-11-12,台北市,文山區,169,87370
18837,2022-11-12,2022-11-12,台北市,士林區,140,85248
18838,2022-11-12,2022-11-12,台北市,北投區,135,79539
18839,2022-11-12,2022-11-12,台北市,大安區,185,75220
18840,2022-11-12,2022-11-12,台北市,中山區,146,74974
18841,2022-11-12,2022-11-12,台北市,信義區,123,72145
18842,2022-11-12,2022-11-12,台北市,萬華區,71,61749
18843,2022-11-12,2022-11-12,台北市,松山區,116,57383
18844,2022-11-12,2022-11-12,台北市,南港區,80,41125
18845,2022-11-12,2022-11-12,台北市,中正區,64,39989
18846,2022-11-12,2022-11-12,台北市,大同區,79,39656
19210,2022-11-11,2022-11-11,台北市,全區,1579,803848
19211,2022-11-11,2022-11-11,台北市,內湖區,180,90758
19212,2022-11-11,2022-11-11,台北市,文山區,172,87201
19213,2022-11-11,2022-11-11,台北市,士林區,173,85108
19214,2022-11-11,2022-11-11,台北市,北投區,147,79404
19215,2022-11-11,2022-11-11,台北市,大安區,161,75035
19216,2022-11-11,2022-11-11,台北市,中山區,134,74828
19217,2022-11-11,2022-11-11,台北市,信義區,132,72022
19218,2022-11-11,2022-11-11,台北市,萬華區,87,61678
19219,2022-11-11,2022-11-11,台北市,松山區,132,57267
19220,2022-11-11,2022-11-11,台北市,南港區,80,41045
19221,2022-11-11,2022-11-11,台北市,中正區,85,39925
19222,2022-11-11,2022-11-11,台北市,大同區,96,39577
19589,2022-11-10,2022-11-10,台北市,全區,1638,802269
19590,2022-11-10,2022-11-10,台北市,內湖區,192,90578
19591,2022-11-10,2022-11-10,台北市,文山區,176,87029
19592,2022-11-10,2022-11-10,台北市,士林區,163,84935
19593,2022-11-10,2022-11-10,台北市,北投區,134,79257
19594,2022-11-10,2022-11-10,台北市,大安區,188,74874
19595,2022-11-10,2022-11-10,台北市,中山區,152,74694
19596,2022-11-10,2022-11-10,台北市,信義區,176,71890
19597,2022-11-10,2022-11-10,台北市,萬華區,90,61591
19598,2022-11-10,2022-11-10,台北市,松山區,132,57135
19599,2022-11-10,2022-11-10,台北市,南港區,78,40965
19600,2022-11-10,2022-11-10,台北市,中正區,75,39840
19601,2022-11-10,2022-11-10,台北市,大同區,82,39481
19971,2022-11-09,2022-11-09,台北市,全區,1907,800631
19972,2022-11-09,2022-11-09,台北市,內湖區,277,90386
19973,2022-11-09,2022-11-09,台北市,文山區,198,86853
19974,2022-11-09,2022-11-09,台北市,士林區,204,84772
19975,2022-11-09,2022-11-09,台北市,北投區,177,79123
19976,2022-11-09,2022-11-09,台北市,大安區,177,74686
19977,2022-11-09,2022-11-09,台北市,中山區,191,74542
19978,2022-11-09,2022-11-09,台北市,信義區,152,71714
19979,2022-11-09,2022-11-09,台北市,萬華區,122,61501
19980,2022-11-09,2022-11-09,台北市,松山區,148,57003
19981,2022-11-09,2022-11-09,台北市,南港區,87,40887
19982,2022-11-09,2022-11-09,台北市,中正區,91,39765
19983,2022-11-09,2022-11-09,台北市,大同區,83,39399
20353,2022-11-08,2022-11-08,台北市,全區,2163,798724
20354,2022-11-08,2022-11-08,台北市,內湖區,241,90109
20355,2022-11-08,2022-11-08,台北市,文山區,268,86655
20356,2022-11-08,2022-11-08,台北市,士林區,210,84568
20357,2022-11-08,2022-11-08,台北市,北投區,205,78946
20358,2022-11-08,2022-11-08,台北市,大安區,214,74509
20359,2022-11-08,2022-11-08,台北市,中山區,229,74351
20360,2022-11-08,2022-11-08,台北市,信義區,190,71562
20361,2022-11-08,2022-11-08,台北市,萬華區,138,61379
20362,2022-11-08,2022-11-08,台北市,松山區,161,56855
20363,2022-11-08,2022-11-08,台北市,南港區,114,40800
20364,2022-11-08,2022-11-08,台北市,中正區,103,39674
20365,2022-11-08,2022-11-08,台北市,大同區,90,39316
20737,2022-11-07,2022-11-07,台北市,全區,2008,796561
20738,2022-11-07,2022-11-07,台北市,內湖區,212,89868
20739,2022-11-07,2022-11-07,台北市,文山區,218,86387
20740,2022-11-07,2022-11-07,台北市,士林區,207,84358
20741,2022-11-07,2022-11-07,台北市,北投區,174,78741
20742,2022-11-07,2022-11-07,台北市,大安區,231,74295
20743,2022-11-07,2022-11-07,台北市,中山區,182,74122
20744,2022-11-07,2022-11-07,台北市,信義區,207,71372
20745,2022-11-07,2022-11-07,台北市,萬華區,127,61241
20746,2022-11-07,2022-11-07,台北市,松山區,177,56694
20747,2022-11-07,2022-11-07,台北市,南港區,83,40686
20748,2022-11-07,2022-11-07,台北市,中正區,102,39571
20749,2022-11-07,2022-11-07,台北市,大同區,88,39226
21120,2022-11-06,2022-11-06,台北市,全區,1302,794553
21121,2022-11-06,2022-11-06,台北市,內湖區,153,89656
21122,2022-11-06,2022-11-06,台北市,文山區,147,86169
21123,2022-11-06,2022-11-06,台北市,士林區,151,84151
21124,2022-11-06,2022-11-06,台北市,北投區,134,78567
21125,2022-11-06,2022-11-06,台北市,大安區,117,74064
21126,2022-11-06,2022-11-06,台北市,中山區,116,73940
21127,2022-11-06,2022-11-06,台北市,信義區,101,71165
21128,2022-11-06,2022-11-06,台北市,萬華區,113,61114
21129,2022-11-06,2022-11-06,台北市,松山區,101,56517
21130,2022-11-06,2022-11-06,台北市,南港區,61,40603
21131,2022-11-06,2022-11-06,台北市,中正區,56,39469
21132,2022-11-06,2022-11-06,台北市,大同區,52,39138
21489,2022-11-05,2022-11-05,台北市,全區,2084,793251
21490,2022-11-05,2022-11-05,台北市,內湖區,261,89503
21491,2022-11-05,2022-11-05,台北市,文山區,213,86022
21492,2022-11-05,2022-11-05,台北市,士林區,220,84000
21493,2022-11-05,2022-11-05,台北市,北投區,225,78433
21494,2022-11-05,2022-11-05,台北市,大安區,203,73947
21495,2022-11-05,2022-11-05,台北市,中山區,174,73824
21496,2022-11-05,2022-11-05,台北市,信義區,191,71064
21497,2022-11-05,2022-11-05,台北市,萬華區,143,61001
21498,2022-11-05,2022-11-05,台北市,松山區,175,56416
21499,2022-11-05,2022-11-05,台北市,南港區,76,40542
21500,2022-11-05,2022-11-05,台北市,中正區,101,39413
21501,2022-11-05,2022-11-05,台北市,大同區,102,39086
21863,2022-11-04,2022-11-04,台北市,全區,2151,791167
21864,2022-11-04,2022-11-04,台北市,內湖區,246,89242
21865,2022-11-04,2022-11-04,台北市,文山區,239,85809
21866,2022-11-04,2022-11-04,台北市,士林區,246,83780
21867,2022-11-04,2022-11-04,台北市,北投區,207,78208
21868,2022-11-04,2022-11-04,台北市,大安區,219,73744
21869,2022-11-04,2022-11-04,台北市,中山區,203,73650
21870,2022-11-04,2022-11-04,台北市,信義區,173,70873
21871,2022-11-04,2022-11-04,台北市,萬華區,152,60858
21872,2022-11-04,2022-11-04,台北市,松山區,158,56241
21873,2022-11-04,2022-11-04,台北市,南港區,98,40466
21874,2022-11-04,2022-11-04,台北市,中正區,99,39312
21875,2022-11-04,2022-11-04,台北市,大同區,111,38984
22248,2022-11-03,2022-11-03,台北市,全區,2442,789016
22249,2022-11-03,2022-11-03,台北市,內湖區,323,88996
22250,2022-11-03,2022-11-03,台北市,文山區,263,85570
22251,2022-11-03,2022-11-03,台北市,士林區,249,83534
22252,2022-11-03,2022-11-03,台北市,北投區,215,78001
22253,2022-11-03,2022-11-03,台北市,大安區,266,73525
22254,2022-11-03,2022-11-03,台北市,中山區,237,73447
22255,2022-11-03,2022-11-03,台北市,信義區,202,70700
22256,2022-11-03,2022-11-03,台北市,萬華區,151,60706
22257,2022-11-03,2022-11-03,台北市,松山區,176,56083
22258,2022-11-03,2022-11-03,台北市,南港區,108,40368
22259,2022-11-03,2022-11-03,台北市,中正區,128,39213
22260,2022-11-03,2022-11-03,台北市,大同區,124,38873
22627,2022-11-02,2022-11-02,台北市,全區,2707,786574
22628,2022-11-02,2022-11-02,台北市,內湖區,322,88673
22629,2022-11-02,2022-11-02,台北市,文山區,305,85307
22630,2022-11-02,2022-11-02,台北市,士林區,286,83285
22631,2022-11-02,2022-11-02,台北市,北投區,249,77786
22632,2022-11-02,2022-11-02,台北市,大安區,287,73259
22633,2022-11-02,2022-11-02,台北市,中山區,259,73210
22634,2022-11-02,2022-11-02,台北市,信義區,215,70498
22635,2022-11-02,2022-11-02,台北市,萬華區,177,60555
22636,2022-11-02,2022-11-02,台北市,松山區,223,55907
22637,2022-11-02,2022-11-02,台北市,南港區,125,40260
22638,2022-11-02,2022-11-02,台北市,中正區,137,39085
22639,2022-11-02,2022-11-02,台北市,大同區,122,38749
23012,2022-11-01,2022-11-01,台北市,全區,2815,783867
23013,2022-11-01,2022-11-01,台北市,內湖區,359,88351
23014,2022-11-01,2022-11-01,台北市,文山區,327,85002
23015,2022-11-01,2022-11-01,台北市,士林區,279,82999
23016,2022-11-01,2022-11-01,台北市,北投區,293,77537
23017,2022-11-01,2022-11-01,台北市,大安區,301,72972
